transact_id,query,click_on_pictures
11565,гиоксизон мазь отзывы,0
11566,гинофлор э отзывы,0
11567,запрос предложений,0
11568,зачем путин рассказал о своем разводе,1
11569,xperia arc s,1
11570,продажа комнаты в коммунальной квартире,0
11571,погода в г орле,0
11572,вилка для тюряги,0
11573,чем полезны персики,0
11574,борки,0
11575,трехходовой клапан для отопления,0
11576,корсет для похудения,0
11577,вояж кириш кемер,0
11578,tekken 3,0
11579,конструктор тем для nokia,1
11580,форум кане корсо,0
11581,authentic,1
11582,федерация спортивной гимнастики,0
11583,лестницы складные,0
11584,маска для волос с репейным маслом,0
11585,прохождение карт,1
11586,гостиная сакура,1
11587,наушники koss,0
11588,подробный прогноз на 6 дней в пос рассвет бирилысского района красноярского края,1
11589,силовой экстрим видео,0
